path_height,norm_position,path_weight
98.583,0.32879,1.7801294209784964
88.809,0.33085,1.788725463725952
93.79899999999999,0.3329,1.7972025196779862
77.506,0.33495,1.8056016166181788
80.464,0.337,1.8139218748643664
82.391,0.33906,1.8222024232814868
80.012,0.34110999999999997,1.8303620002084835
78.265,0.34315999999999997,1.838440140930969
84.898,0.34521999999999997,1.8464747977714053
93.726,0.34726999999999997,1.8543871201504496
93.18299999999999,0.34931999999999996,1.8622154799924366
96.08,0.35136999999999996,1.8699590528638574
95.01299999999999,0.35343,1.8776541674775877
97.602,0.35548,1.885225303050523
95.955,0.35753,1.892709224882573
94.09299999999999,0.35958,1.9001051425458835
95.69,0.36164,1.9074477000388068
95.94200000000001,0.36369,1.9146648344637274
99.01899999999999,0.36574,1.9217916426920822
98.49600000000001,0.36779,1.928827369990415
94.99700000000001,0.36985,1.9358049172104026
96.685,0.3719,1.94265580190346
91.40299999999999,0.37395,1.9494133933462707
93.065,0.376,1.9560769741149053
93.20700000000001,0.37806,1.9626776462795161
101.47,0.38011,1.96915062461588
100.77,0.38216,1.9755274944034542
101.53,0.38421,1.9818075770654635
101.58,0.38627,1.988020123171741
113.95,0.38832,1.9941041554590326
114.88,0.39037,2.0000894216912624
123.65,0.39243,2.0060037504516295
125.93,0.39448,2.011789090550392
134.83,0.39653,2.0174737777144514
138.74,0.39858000000000005,2.023057204816019
131.77,0.40064,2.0285652640182876
133.03,0.40269,2.033943890672046
130.97,0.40474,2.0392194965979225
146.46,0.40679,2.044391517314974
147.0,0.40885,2.049483864429595
147.03,0.4109,2.0544465527744253
144.73,0.41295,2.0593040252487
150.1,0.415,2.0640557612338997
148.91,0.41706000000000004,2.0687236509480798
151.64,0.41911000000000004,2.073261874785719
144.61,0.42116000000000003,2.0776928649895705
154.15,0.42321000000000003,2.08201614592581
154.03,0.42527,2.0862515489855373
154.61,0.42732,2.090357499157947
150.58,0.42937,2.0943543796638684
151.3,0.43143000000000004,2.0982604546520034
156.11,0.43348000000000003,2.1020373814065034
154.08,0.43553000000000003,2.105703982641083
153.03,0.43758,2.1092598638697164
152.71,0.43964,2.1127211732896596
158.38,0.44168999999999997,2.116053933644449
158.15,0.44373999999999997,2.11927485982914
158.14,0.44578999999999996,2.1223836049264113
154.86,0.44785,2.1253941734676287
155.51,0.4499,2.1282770124731316
160.37,0.45195,2.1310467003244327
160.82,0.45399999999999996,2.1337029384229678
155.94,0.45606,2.136257563575751
160.4,0.45811,2.1386854982907826
155.89,0.46016,2.140999159381576
158.88,0.46221,2.1431982972142745
160.12,0.46426999999999996,2.1452925605209088
157.46,0.46631999999999996,2.1472613907905025
159.68,0.46837,2.14911502190854
159.18,0.47042,2.1508532537461584
158.64,0.47248,2.1524835303614824
161.03,0.47453,2.153989847906157
159.83,0.47658,2.1553802397181023
162.33,0.47863999999999995,2.156660487058191
154.42,0.48068999999999995,2.1578180221449395
155.58,0.48273999999999995,2.1588592179393684
152.41,0.48478999999999994,2.1597839619393864
154.43,0.48685,2.1605958108120196
154.88,0.4889,2.161286794866508
156.72,0.49095,2.161861064789699
156.79,0.493,2.1623185585157385
165.05,0.49506000000000006,2.1626606019972425
165.48,0.49711000000000005,2.162883837483541
158.74,0.49916000000000005,2.16299018622682
156.57,0.50121,2.1629796367319276
157.39,0.50327,2.1628512819601937
171.01,0.50532,2.1626063819370236
169.35,0.50737,2.162244625160336
168.61,0.50942,2.1617660507305883
162.55,0.51148,2.1611675201895486
160.18,0.51353,2.1604549091486134
161.05,0.51558,2.159625673879917
167.5,0.51763,2.1586799039948112
166.58,0.51969,2.157612235032397
168.99,0.52174,2.1564331479786927
169.32,0.52379,2.1551378712554676
169.67,0.52585,2.1537193760872313
165.85,0.5279,2.152191587371614
151.3,0.52995,2.1505480671479296
142.16,0.532,2.148788992904109
149.68,0.5340600000000001,2.1469051285584335
160.17,0.5361100000000001,2.144914967279875
166.16,0.5381600000000001,2.1428098601419654
165.8,0.5402100000000001,2.140590034347827
164.95,0.54227,2.138244062416602
161.84,0.54432,2.1357949736826534
166.2,0.54637,2.1332319231358534
159.41,0.54842,2.130555187202681
158.83,0.55048,2.1277511666689986
156.46,0.55253,2.1248473870796007
164.83,0.5545800000000001,2.1218308259917937
162.12,0.5566300000000001,2.1187018084572866
164.51,0.5586899999999999,2.115444586910876
155.59,0.56074,2.112091135390417
152.02,0.56279,2.1086262764005066
152.5,0.56485,2.105032668020859
151.28,0.5669,2.1013455860661243
161.83,0.56895,2.0975482530080645
159.61,0.5710000000000001,2.093641077253198
161.36,0.57306,2.0896046182450374
158.79,0.57511,2.0854784984081975
159.7,0.57716,2.081243833158562
159.01,0.57921,2.076901077347426
158.47,0.58127,2.0724287251018136
149.61,0.58332,2.067870676972745
155.84,0.58537,2.063205973682814
155.89,0.5874199999999999,2.0584351155463168
141.94,0.58948,2.053534568180641
150.8,0.59153,2.0485524344893276
149.57,0.59358,2.043465716371791
142.59,0.59563,2.0382749585263604
144.86,0.5976899999999999,2.032954638275644
146.02,0.5997399999999999,2.0275569779752587
150.62,0.6017899999999999,2.022056980001927
135.9,0.6038399999999999,2.016455232264474
134.84,0.6059,2.0107242673272117
144.36,0.60795,2.004920337149805
146.84,0.61,1.9990164872327456
151.24,0.61206,1.992983821513825
151.69,0.61411,1.986881552312502
151.22,0.61616,1.9806812868419224
150.53,0.61821,1.9743836855435029
149.85,0.62027,1.967957991508823
149.2,0.62232,1.9614672732688314
148.52,0.62437,1.9548812635789994
147.85,0.62642,1.9482006623998653
147.15,0.62848,1.9413929041466036
146.48,0.63053,1.9345248056479607
145.83,0.63258,1.927564276558088
145.13,0.63463,1.9205120548554664
144.45,0.63669,1.9133338213855586
143.76,0.63874,1.9061000272128061
143.1,0.64079,1.8987768132144185
140.29,0.64284,1.891364953806428
115.22,0.6449,1.8838284341904938
112.23,0.64695,1.8762412197010974
111.56,0.649,1.8685677396148732
121.21,0.6510600000000001,1.8607707465477774
113.84,0.6531100000000001,1.8529267604248005
115.99,0.6551600000000001,1.8449989654928802
111.2,0.6572100000000001,1.8369881959163334
105.41,0.65927,1.8288556164662293
109.98,0.66132,1.8206810379320033
123.43,0.66337,1.812426039530556
114.27,0.66542,1.8040914871404166
123.08,0.6674800000000001,1.7956370227139933
101.39,0.6695300000000001,1.7871456130637855
109.73,0.6715800000000001,1.7785772967512943
127.19,0.6736300000000001,1.7699329695271235
125.48,0.67569,1.76117081787973
125.85,0.67774,1.7523768249222555
124.93,0.67979,1.7435095553021114
124.45,0.68184,1.7345699327402035
111.15,0.6839,1.7255147578016155
110.53,0.68595,1.7164328855941315
109.78,0.688,1.7072814758176873
112.59,0.69005,1.6980614782066272
111.91,0.69211,1.6887283789821925
111.6,0.69416,1.6793737566638032
110.93,0.69621,1.6699534370500475
118.43,0.69827,1.6604219683477275
118.33,0.7003199999999999,1.65087287250299
117.63,0.7023699999999999,1.6412610223006672
116.79,0.7044199999999999,1.6315874081475321
115.28,0.70648,1.6218053936441323
113.46,0.70853,1.612010954740197
106.89,0.71058,1.6021577592239085
102.45,0.71263,1.5922468178880174
97.84700000000001,0.7146899999999999,1.582230386125355
92.56700000000001,0.7167399999999999,1.5722067351898568
91.264,0.7187899999999999,1.5621284038548378
92.62299999999999,0.7208399999999999,1.551996421178114
87.61399999999999,0.7229,1.5417620121990065
83.199,0.72495,1.5315255817173639
86.275,0.727,1.5212386169730348
85.23299999999999,0.72905,1.5109021631360222
85.471,0.73111,1.5004664940395385
95.834,0.73316,1.49003398355165
106.15,0.73521,1.4795551461979397
105.46,0.73726,1.4690310410808627
104.83,0.73932,1.4584110711034695
104.15,0.74137,1.4477994123491045
103.76,0.74342,1.4371456866219992
102.79,0.74548,1.4263986966594806
102.88,0.74753,1.4156638599608735
82.37799999999999,0.74958,1.4048901816562456
79.111,0.75163,1.3940787399252113
75.822,0.75369,1.3831776092969699
77.04899999999999,0.75574,1.3722937127745143
78.946,0.75779,1.361375305103164
80.296,0.75984,1.3504234723037343
97.37,0.7619,1.3393856432146258
95.51700000000001,0.76395,1.3283700747603673
81.218,0.7659999999999999,1.3173243536619912
80.331,0.76805,1.3062495715472207
79.15899999999999,0.7701100000000001,1.295092594579208
81.092,0.7721600000000001,1.2839628409649055
80.546,0.7742100000000001,1.2728073123060033
88.96799999999999,0.7762600000000001,1.2616271036007087
85.723,0.77832,1.2503686016809896
84.822,0.78037,1.239142212695209
84.072,0.78242,1.2278944364054838
85.646,0.7844800000000001,1.21657135482772
86.27,0.7865300000000001,1.205284001323996
87.586,0.7885800000000001,1.1939785539378296
73.8,0.79063,1.1826561081960942
69.443,0.79269,1.1712624129415996
70.693,0.79474,1.1599091854564767
86.348,0.79679,1.148542248101377
84.916,0.79884,1.1371626936543555
84.236,0.8009,1.1257160211595627
83.62,0.80295,1.1143144583752331
82.844,0.805,1.1029035554159323
82.07700000000001,0.80705,1.0914844001127548
81.137,0.80911,1.0800023247815995
79.305,0.81116,1.0685698948350322
79.229,0.81321,1.0571324713197614
77.607,0.81526,1.0456911349441425
76.85300000000001,0.8173199999999999,1.034191133896352
77.163,0.81937,1.0227451993909862
76.439,0.82142,1.0112985861602617
75.699,0.82347,0.9998523656413639
75.012,0.8255299999999999,0.9883517838614667
74.165,0.82758,0.9769095672977117
47.653999999999996,0.82963,0.9654709465317908
50.138999999999996,0.8316899999999999,0.9539812193184827
49.341,0.8337399999999999,0.9425529975804678
71.157,0.8357899999999999,0.9311315472840916
70.46600000000001,0.8378399999999999,0.9197179185678672
69.783,0.8399,0.9082575484818637
69.17,0.84195,0.8968627498907813
68.443,0.8440000000000001,0.885478906516822
46.276,0.84605,0.8741070534993509
45.309,0.84811,0.86269284658185
45.428999999999995,0.85016,0.8513481343712425
44.851000000000006,0.85221,0.8400184980593546
43.498999999999995,0.85426,0.8287049557834848
42.178000000000004,0.8563200000000001,0.8173534601534368
39.829,0.8583700000000001,0.8060752328703572
41.641000000000005,0.8604200000000001,0.7948161311256111
60.876999999999995,0.8624700000000001,0.7835771541012504
61.053999999999995,0.8645299999999999,0.7723046280712497
60.446000000000005,0.8665799999999999,0.7611089880487596
59.732,0.8686299999999999,0.7499364444198843
56.761,0.87069,0.7387336533381273
57.102,0.87274,0.7276103565411323
40.13,0.87479,0.7165130792207755
36.398,0.87684,0.705442782845554
34.323,0.8789,0.6943466279065821
34.145,0.88095,0.6833332975986068
48.275,0.883,0.6723498017707769
47.424,0.88505,0.6613970778559213
46.927,0.8871100000000001,0.6504228629595492
45.086999999999996,0.8891600000000001,0.6395346313824807
43.474,0.8912100000000001,0.6286799504100932
42.723,0.89326,0.61785973171033
45.83,0.8953200000000001,0.6070223593807768
45.883,0.8973700000000001,0.596273952441533
43.396,0.8994200000000001,0.5855627065297052
36.494,0.9014700000000001,0.5748895058880973
45.806000000000004,0.9035299999999999,0.5642034499566929
40.482,0.9055799999999999,0.5536091603211984
39.884,0.9076299999999999,0.5430555298928007
38.048,0.9096799999999999,0.5325434139014195
43.849,0.91174,0.5220226933295415
43.574,0.91379,0.5115963546655355
45.833999999999996,0.91584,0.5012140548994932
45.205,0.9179,0.4908263035170743
44.504,0.91995,0.4805347726344227
43.842,0.922,0.47028973505765603
42.57,0.92405,0.46009199164376735
42.406000000000006,0.92611,0.4498929437664265
11.347000000000001,0.92816,0.43979239903389994
9.0066,0.93021,0.42974150580905934
9.9184,0.9322600000000001,0.4197410319698371
10.166,0.93432,0.4097433304775573
33.609,0.93637,0.39984622035082207
33.835,0.93842,0.3900017858951808
34.393,0.94047,0.3802107607218833
33.639,0.94253,0.3704265065207414
32.951,0.94458,0.36074473498646203
32.512,0.94663,0.35111852422082623
31.563000000000002,0.94868,0.3415485723673512
26.324,0.9507399999999999,0.3319893043323512
28.184,0.9527899999999999,0.3225342112971478
4.6832,0.9548399999999999,0.31313742038511005
5.9859,0.9569,0.30375418837074986
27.643,0.95895,0.294476269492121
25.342,0.961,0.28525861258822854
25.372,0.96305,0.27610185110112256
22.557,0.96511,0.26696239374826314
2.7609,0.96716,0.25792959002730537
-0.53723,0.96921,0.24895952786955067
0.36658,0.97126,0.24005280241076898
6.3284,0.9733200000000001,0.23116702107342454
17.169,0.9753700000000001,0.22238903157668732
14.155,0.9774200000000001,0.21367610850160873
13.237,0.9794700000000001,0.20502880782017946
7.2125,0.9815299999999999,0.19640597947712887
6.4363,0.9835799999999999,0.18789187853219808
5.0931,0.9856299999999999,0.17944501084632813
4.3519,0.9876799999999999,0.17106589246577725
16.368,0.98974,0.16271465666897328
15.595999999999998,0.99179,0.15447288126047104
13.49,0.99384,0.14630034502088907
13.777999999999999,0.9958899999999999,0.13819752340555416
11.344000000000001,0.99795,0.130125870778433
-0.12329000000000001,1.0,0.12216420949106827
