152.02,0.56279
152.5,0.56485
151.28,0.5669
161.83,0.56895
159.61,0.571
161.36,0.57306
158.79,0.57511
159.7,0.57716
159.01,0.57921
158.47,0.58127
149.61,0.58332
155.84,0.58537
155.89,0.58742
141.94,0.58948
150.8,0.59153
149.57,0.59358
142.59,0.59563
144.86,0.59769
146.02,0.59974
150.62,0.60179
135.9,0.60384
134.84,0.6059
144.36,0.60795
146.84,0.61
151.24,0.61206
151.69,0.61411
151.22,0.61616
150.53,0.61821
149.85,0.62027
149.2,0.62232
148.52,0.62437
147.85,0.62642
147.15,0.62848
146.48,0.63053
145.83,0.63258
145.13,0.63463
144.45,0.63669
143.76,0.63874
143.1,0.64079
140.29,0.64284
115.22,0.6449
112.23,0.64695
111.56,0.649
121.21,0.65106
113.84,0.65311
115.99,0.65516
111.2,0.65721
105.41,0.65927
109.98,0.66132
123.43,0.66337
114.27,0.66542
123.08,0.66748
101.39,0.66953
109.73,0.67158
127.19,0.67363
125.48,0.67569
125.85,0.67774
124.93,0.67979
124.45,0.68184
111.15,0.6839
110.53,0.68595
109.78,0.688
112.59,0.69005
111.91,0.69211
111.6,0.69416
110.93,0.69621
118.43,0.69827
118.33,0.70032
117.63,0.70237
116.79,0.70442
115.28,0.70648
113.46,0.70853
106.89,0.71058
102.45,0.71263
97.847,0.71469
92.567,0.71674
91.264,0.71879
92.623,0.72084
87.614,0.7229
83.199,0.72495
86.275,0.727
85.233,0.72905
85.471,0.73111
95.834,0.73316
106.15,0.73521
105.46,0.73726
104.83,0.73932
104.15,0.74137
103.76,0.74342
102.79,0.74548
102.88,0.74753
82.378,0.74958
79.111,0.75163
75.822,0.75369
77.049,0.75574
78.946,0.75779
80.296,0.75984
97.37,0.7619
95.517,0.76395
81.218,0.766
80.331,0.76805
79.159,0.77011
81.092,0.77216
80.546,0.77421
88.968,0.77626
85.723,0.77832
84.822,0.78037
84.072,0.78242
85.646,0.78448
86.27,0.78653
87.586,0.78858
73.8,0.79063
69.443,0.79269
70.693,0.79474
86.348,0.79679
84.916,0.79884
84.236,0.8009
83.62,0.80295
82.844,0.805
82.077,0.80705
81.137,0.80911
79.305,0.81116
79.229,0.81321
77.607,0.81526
76.853,0.81732
77.163,0.81937
76.439,0.82142
75.699,0.82347
75.012,0.82553
74.165,0.82758
47.654,0.82963
50.139,0.83169
49.341,0.83374
71.157,0.83579
70.466,0.83784
69.783,0.8399
69.17,0.84195
68.443,0.844
46.276,0.84605
45.309,0.84811
45.429,0.85016
44.851,0.85221
43.499,0.85426
42.178,0.85632
39.829,0.85837
41.641,0.86042
60.877,0.86247
61.054,0.86453
60.446,0.86658
59.732,0.86863
56.761,0.87069
57.102,0.87274
40.13,0.87479
36.398,0.87684
34.323,0.8789
34.145,0.88095
48.275,0.883
47.424,0.88505
46.927,0.88711
45.087,0.88916
43.474,0.89121
42.723,0.89326
45.83,0.89532
45.883,0.89737
43.396,0.89942
36.494,0.90147
45.806,0.90353
40.482,0.90558
39.884,0.90763
38.048,0.90968
43.849,0.91174
43.574,0.91379
45.834,0.91584
45.205,0.9179
44.504,0.91995
43.842,0.922
42.57,0.92405
42.406,0.92611
11.347,0.92816
9.0066,0.93021
9.9184,0.93226
10.166,0.93432
33.609,0.93637
33.835,0.93842
34.393,0.94047
33.639,0.94253
32.951,0.94458
32.512,0.94663
31.563,0.94868
26.324,0.95074
28.184,0.95279
4.6832,0.95484
5.9859,0.9569
27.643,0.95895
25.342,0.961
25.372,0.96305
22.557,0.96511
2.7609,0.96716
-0.53723,0.96921
0.36658,0.97126
6.3284,0.97332
17.169,0.97537
14.155,0.97742
13.237,0.97947
7.2125,0.98153
6.4363,0.98358
5.0931,0.98563
4.3519,0.98768
16.368,0.98974
15.596,0.99179
13.49,0.99384
13.778,0.99589
11.344,0.99795
-0.12329,1
