#Dataset: HATPRO UIBK Humidity - RAW
rawdate;v01;v02;v03;v04;v05;v06;v07;v08;v09;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39
2019-05-24 02:20:00;6.84;6.75;6.64;6.59;6.52;6.46;6.39;6.33;6.21;6.10;5.96;5.83;5.69;5.58;5.47;5.36;5.22;5.06;4.90;4.67;4.43;4.19;3.95;3.60;3.29;3.01;2.62;2.22;1.85;1.46;1.15;0.85;0.61;0.42;0.28;0.16;0.07;0.03;0.01
2019-05-24 02:30:00;6.73;6.63;6.52;6.47;6.41;6.34;6.28;6.22;6.10;5.99;5.85;5.72;5.59;5.47;5.37;5.26;5.13;4.97;4.81;4.58;4.35;4.11;3.87;3.54;3.23;2.97;2.58;2.20;1.84;1.46;1.15;0.85;0.61;0.42;0.28;0.16;0.07;0.03;0.01
2019-05-24 02:40:00;6.73;6.64;6.53;6.48;6.41;6.35;6.28;6.22;6.10;5.99;5.86;5.73;5.60;5.48;5.38;5.27;5.13;4.97;4.82;4.59;4.35;4.11;3.87;3.53;3.23;2.96;2.57;2.19;1.82;1.44;1.13;0.84;0.60;0.41;0.28;0.15;0.07;0.03;0.01
2019-05-24 02:50:00;6.69;6.60;6.49;6.44;6.37;6.31;6.25;6.19;6.07;5.96;5.82;5.69;5.56;5.45;5.34;5.24;5.10;4.94;4.79;4.56;4.32;4.08;3.84;3.51;3.20;2.93;2.54;2.15;1.79;1.41;1.11;0.82;0.59;0.40;0.27;0.15;0.07;0.03;0.01
2019-05-24 03:00:00;6.70;6.61;6.50;6.45;6.38;6.32;6.26;6.19;6.08;5.97;5.83;5.70;5.57;5.46;5.35;5.25;5.11;4.95;4.79;4.56;4.33;4.09;3.85;3.51;3.20;2.93;2.53;2.15;1.78;1.41;1.10;0.81;0.59;0.40;0.27;0.15;0.07;0.03;0.01
2019-05-24 03:10:00;6.71;6.62;6.52;6.46;6.40;6.34;6.27;6.21;6.09;5.98;5.85;5.72;5.59;5.47;5.37;5.26;5.12;4.96;4.81;4.58;4.34;4.10;3.86;3.52;3.20;2.93;2.54;2.15;1.78;1.40;1.09;0.81;0.58;0.39;0.27;0.15;0.07;0.03;0.01
2019-05-24 03:20:00;6.75;6.66;6.55;6.49;6.43;6.37;6.30;6.24;6.12;6.01;5.88;5.75;5.61;5.50;5.39;5.29;5.15;4.99;4.83;4.60;4.36;4.12;3.88;3.54;3.23;2.96;2.56;2.17;1.80;1.42;1.11;0.82;0.59;0.40;0.27;0.15;0.07;0.03;0.01
2019-05-24 03:30:00;6.78;6.69;6.58;6.53;6.46;6.40;6.34;6.27;6.15;6.05;5.91;5.78;5.65;5.53;5.42;5.32;5.18;5.02;4.86;4.63;4.39;4.15;3.91;3.56;3.25;2.98;2.58;2.19;1.82;1.43;1.12;0.82;0.59;0.40;0.27;0.15;0.07;0.03;0.01
2019-05-24 03:40:00;6.83;6.74;6.63;6.58;6.52;6.45;6.39;6.33;6.21;6.10;5.96;5.83;5.70;5.58;5.48;5.37;5.23;5.06;4.91;4.67;4.43;4.18;3.93;3.58;3.26;2.97;2.57;2.16;1.78;1.40;1.09;0.80;0.57;0.39;0.26;0.15;0.07;0.03;0.01
2019-05-24 03:50:00;6.79;6.70;6.59;6.54;6.47;6.41;6.35;6.29;6.17;6.06;5.92;5.79;5.66;5.54;5.44;5.33;5.19;5.03;4.87;4.64;4.39;4.15;3.91;3.56;3.24;2.96;2.55;2.16;1.78;1.40;1.09;0.80;0.58;0.39;0.26;0.15;0.07;0.03;0.01
2019-05-24 04:00:00;6.81;6.73;6.62;6.57;6.50;6.44;6.37;6.31;6.19;6.08;5.95;5.81;5.68;5.57;5.46;5.35;5.21;5.05;4.89;4.65;4.41;4.17;3.92;3.57;3.25;2.96;2.56;2.15;1.78;1.40;1.09;0.80;0.57;0.39;0.26;0.15;0.07;0.03;0.01
2019-05-24 04:10:00;6.84;6.75;6.65;6.59;6.53;6.47;6.40;6.34;6.22;6.11;5.97;5.84;5.71;5.59;5.49;5.38;5.24;5.07;4.91;4.68;4.43;4.19;3.94;3.59;3.26;2.98;2.57;2.16;1.79;1.41;1.09;0.80;0.57;0.39;0.27;0.15;0.07;0.03;0.01
2019-05-24 04:20:00;6.72;6.63;6.52;6.47;6.41;6.34;6.28;6.22;6.10;5.99;5.86;5.73;5.60;5.48;5.38;5.27;5.13;4.97;4.81;4.58;4.34;4.10;3.86;3.51;3.20;2.92;2.52;2.13;1.76;1.38;1.08;0.79;0.57;0.39;0.26;0.15;0.07;0.03;0.01
2019-05-24 04:30:00;6.74;6.65;6.55;6.49;6.43;6.37;6.31;6.25;6.13;6.02;5.88;5.75;5.62;5.51;5.40;5.30;5.16;4.99;4.83;4.60;4.36;4.11;3.87;3.52;3.20;2.92;2.52;2.12;1.75;1.37;1.06;0.78;0.56;0.38;0.26;0.14;0.07;0.03;0.01
2019-05-24 04:40:00;6.65;6.56;6.45;6.40;6.34;6.28;6.21;6.15;6.04;5.93;5.79;5.66;5.53;5.42;5.32;5.21;5.07;4.91;4.76;4.53;4.29;4.05;3.81;3.48;3.17;2.90;2.51;2.12;1.76;1.39;1.09;0.80;0.58;0.39;0.27;0.15;0.07;0.03;0.01
2019-05-24 04:50:00;6.66;6.57;6.46;6.41;6.35;6.28;6.22;6.16;6.04;5.93;5.80;5.67;5.54;5.43;5.32;5.22;5.08;4.92;4.76;4.53;4.30;4.06;3.82;3.48;3.17;2.90;2.51;2.12;1.76;1.38;1.08;0.80;0.57;0.39;0.26;0.15;0.07;0.03;0.01
2019-05-24 05:00:00;6.59;6.50;6.40;6.35;6.29;6.22;6.16;6.10;5.98;5.88;5.74;5.61;5.49;5.37;5.27;5.17;5.03;4.87;4.71;4.48;4.25;4.01;3.77;3.44;3.13;2.87;2.48;2.10;1.74;1.37;1.07;0.79;0.57;0.39;0.26;0.14;0.07;0.03;0.01
2019-05-24 05:10:00;6.50;6.41;6.31;6.25;6.19;6.13;6.07;6.01;5.89;5.79;5.66;5.53;5.40;5.29;5.18;5.08;4.95;4.79;4.64;4.41;4.18;3.95;3.72;3.39;3.09;2.83;2.46;2.09;1.74;1.38;1.08;0.80;0.58;0.39;0.27;0.15;0.07;0.03;0.01
2019-05-24 05:20:00;6.48;6.39;6.29;6.24;6.18;6.11;6.05;5.99;5.88;5.77;5.64;5.51;5.39;5.27;5.17;5.07;4.93;4.78;4.62;4.40;4.17;3.93;3.70;3.37;3.07;2.81;2.43;2.05;1.71;1.35;1.06;0.78;0.56;0.38;0.26;0.14;0.06;0.03;0.01
2019-05-24 05:30:00;6.42;6.33;6.23;6.17;6.11;6.05;5.99;5.93;5.82;5.71;5.58;5.45;5.33;5.22;5.11;5.01;4.88;4.72;4.57;4.35;4.12;3.89;3.65;3.33;3.03;2.78;2.40;2.04;1.69;1.34;1.05;0.78;0.56;0.38;0.26;0.14;0.06;0.03;0.01
2019-05-24 05:40:00;6.40;6.31;6.21;6.15;6.09;6.03;5.97;5.91;5.80;5.69;5.56;5.43;5.31;5.20;5.10;4.99;4.86;4.71;4.55;4.33;4.11;3.88;3.64;3.32;3.03;2.78;2.41;2.05;1.71;1.35;1.06;0.79;0.57;0.39;0.26;0.14;0.06;0.03;0.01
2019-05-24 05:50:00;6.35;6.26;6.16;6.11;6.04;5.98;5.92;5.86;5.75;5.64;5.51;5.39;5.26;5.15;5.05;4.95;4.82;4.66;4.51;4.29;4.07;3.84;3.62;3.30;3.02;2.77;2.41;2.05;1.72;1.36;1.08;0.80;0.58;0.39;0.27;0.15;0.07;0.03;0.01
2019-05-24 06:00:00;6.29;6.20;6.09;6.04;5.98;5.92;5.86;5.80;5.68;5.58;5.45;5.32;5.20;5.09;4.99;4.89;4.76;4.61;4.46;4.24;4.02;3.80;3.58;3.27;2.99;2.75;2.40;2.05;1.73;1.38;1.09;0.82;0.59;0.40;0.27;0.15;0.07;0.03;0.01
2019-05-24 06:10:00;6.28;6.19;6.09;6.04;5.97;5.91;5.85;5.79;5.67;5.57;5.44;5.32;5.19;5.08;4.98;4.88;4.75;4.60;4.46;4.24;4.02;3.80;3.58;3.27;2.99;2.75;2.40;2.06;1.73;1.38;1.10;0.82;0.60;0.41;0.27;0.15;0.07;0.03;0.01
2019-05-24 06:20:00;6.23;6.14;6.04;5.99;5.92;5.86;5.80;5.74;5.63;5.52;5.39;5.27;5.15;5.04;4.94;4.84;4.71;4.56;4.41;4.20;3.98;3.76;3.54;3.24;2.97;2.73;2.39;2.05;1.73;1.38;1.10;0.82;0.60;0.41;0.28;0.15;0.07;0.03;0.01
2019-05-24 06:30:00;6.19;6.10;6.00;5.94;5.88;5.82;5.76;5.70;5.59;5.48;5.36;5.23;5.11;5.00;4.90;4.80;4.68;4.53;4.38;4.17;3.96;3.74;3.52;3.22;2.95;2.72;2.38;2.05;1.73;1.38;1.10;0.83;0.60;0.41;0.28;0.15;0.07;0.03;0.01
2019-05-24 06:40:00;6.13;6.04;5.93;5.88;5.82;5.76;5.70;5.64;5.52;5.42;5.29;5.17;5.05;4.94;4.84;4.74;4.62;4.47;4.33;4.12;3.91;3.69;3.48;3.18;2.92;2.70;2.36;2.04;1.72;1.38;1.10;0.83;0.60;0.41;0.28;0.15;0.07;0.03;0.01
2019-05-24 06:50:00;6.11;6.01;5.91;5.86;5.80;5.73;5.67;5.62;5.50;5.40;5.27;5.15;5.03;4.92;4.82;4.72;4.60;4.45;4.31;4.10;3.89;3.68;3.47;3.17;2.92;2.69;2.37;2.05;1.74;1.40;1.12;0.84;0.61;0.42;0.28;0.15;0.07;0.03;0.01
2019-05-24 07:00:00;6.06;5.96;5.86;5.81;5.75;5.68;5.62;5.56;5.45;5.34;5.22;5.10;4.98;4.87;4.77;4.68;4.55;4.41;4.27;4.06;3.86;3.65;3.44;3.15;2.90;2.68;2.36;2.05;1.74;1.41;1.13;0.86;0.62;0.42;0.29;0.16;0.07;0.03;0.01
2019-05-24 07:10:00;6.06;5.97;5.86;5.81;5.75;5.68;5.62;5.56;5.45;5.34;5.22;5.10;4.98;4.87;4.77;4.68;4.55;4.41;4.27;4.06;3.86;3.65;3.44;3.15;2.90;2.68;2.36;2.05;1.74;1.41;1.13;0.86;0.62;0.42;0.29;0.16;0.07;0.03;0.01
2019-05-24 07:20:00;6.05;5.96;5.85;5.80;5.74;5.68;5.62;5.56;5.45;5.34;5.22;5.10;4.98;4.87;4.77;4.68;4.55;4.41;4.27;4.06;3.85;3.64;3.43;3.14;2.89;2.67;2.35;2.03;1.73;1.39;1.11;0.84;0.61;0.42;0.28;0.15;0.07;0.03;0.01
2019-05-24 07:30:00;6.06;5.97;5.86;5.81;5.75;5.69;5.63;5.57;5.46;5.35;5.23;5.11;4.99;4.88;4.78;4.68;4.56;4.42;4.28;4.07;3.86;3.65;3.44;3.15;2.90;2.68;2.35;2.04;1.73;1.39;1.11;0.84;0.61;0.42;0.28;0.15;0.07;0.03;0.01
2019-05-24 07:40:00;6.04;5.95;5.84;5.79;5.73;5.67;5.61;5.55;5.44;5.33;5.21;5.09;4.97;4.86;4.76;4.66;4.54;4.40;4.26;4.05;3.85;3.63;3.43;3.14;2.88;2.67;2.34;2.03;1.72;1.38;1.10;0.84;0.61;0.41;0.28;0.15;0.07;0.03;0.01
2019-05-24 07:50:00;6.06;5.97;5.86;5.81;5.75;5.69;5.63;5.57;5.46;5.35;5.23;5.11;4.99;4.88;4.78;4.68;4.56;4.42;4.28;4.07;3.87;3.65;3.44;3.16;2.90;2.68;2.36;2.04;1.73;1.39;1.11;0.84;0.61;0.41;0.28;0.15;0.07;0.03;0.01
2019-05-24 08:00:00;6.11;6.02;5.91;5.86;5.80;5.74;5.68;5.62;5.50;5.40;5.27;5.15;5.03;4.92;4.82;4.73;4.60;4.46;4.32;4.11;3.90;3.69;3.48;3.18;2.93;2.70;2.37;2.05;1.73;1.39;1.11;0.84;0.61;0.41;0.28;0.15;0.07;0.03;0.01
2019-05-24 08:10:00;6.02;5.92;5.82;5.77;5.71;5.65;5.58;5.53;5.41;5.31;5.19;5.06;4.94;4.84;4.74;4.64;4.52;4.38;4.24;4.04;3.83;3.62;3.42;3.13;2.88;2.66;2.34;2.03;1.72;1.39;1.11;0.84;0.61;0.41;0.28;0.15;0.07;0.03;0.01
2019-05-24 08:20:00;5.94;5.85;5.74;5.69;5.63;5.57;5.51;5.45;5.34;5.23;5.11;4.99;4.88;4.77;4.67;4.58;4.46;4.32;4.18;3.98;3.78;3.57;3.37;3.09;2.84;2.63;2.31;2.01;1.71;1.38;1.10;0.84;0.61;0.41;0.28;0.15;0.07;0.03;0.01
2019-05-24 08:30:00;5.92;5.83;5.72;5.67;5.61;5.55;5.49;5.43;5.32;5.21;5.09;4.97;4.85;4.75;4.65;4.56;4.44;4.30;4.16;3.96;3.76;3.55;3.35;3.07;2.83;2.62;2.30;2.00;1.70;1.37;1.10;0.83;0.61;0.41;0.28;0.15;0.07;0.03;0.01
2019-05-24 08:40:00;5.89;5.79;5.69;5.64;5.58;5.52;5.46;5.40;5.29;5.18;5.06;4.94;4.82;4.72;4.62;4.53;4.41;4.27;4.14;3.94;3.74;3.54;3.34;3.06;2.83;2.62;2.31;2.02;1.72;1.39;1.12;0.85;0.62;0.42;0.28;0.15;0.07;0.03;0.01
2019-05-24 08:50:00;5.82;5.73;5.62;5.57;5.51;5.45;5.39;5.34;5.22;5.12;5.00;4.88;4.77;4.66;4.57;4.47;4.36;4.22;4.09;3.89;3.69;3.49;3.30;3.03;2.80;2.60;2.29;2.01;1.72;1.39;1.12;0.86;0.62;0.42;0.28;0.15;0.07;0.03;0.01
2019-05-24 09:00:00;5.90;5.81;5.70;5.65;5.59;5.53;5.47;5.41;5.30;5.19;5.07;4.95;4.83;4.73;4.63;4.54;4.42;4.28;4.15;3.95;3.75;3.55;3.35;3.07;2.84;2.63;2.32;2.03;1.73;1.40;1.12;0.86;0.62;0.42;0.28;0.15;0.07;0.03;0.01
2019-05-24 09:10:00;5.92;5.83;5.72;5.67;5.61;5.55;5.49;5.43;5.32;5.21;5.09;4.97;4.85;4.75;4.65;4.56;4.44;4.30;4.17;3.97;3.77;3.57;3.37;3.09;2.85;2.64;2.33;2.04;1.74;1.40;1.12;0.86;0.62;0.42;0.28;0.15;0.07;0.03;0.01
2019-05-24 09:20:00;5.98;5.89;5.78;5.73;5.67;5.61;5.55;5.49;5.38;5.27;5.15;5.03;4.91;4.80;4.71;4.61;4.49;4.35;4.22;4.02;3.81;3.61;3.40;3.12;2.87;2.66;2.34;2.03;1.73;1.39;1.11;0.84;0.61;0.41;0.28;0.15;0.07;0.03;0.01
2019-05-24 09:30:00;6.05;5.96;5.85;5.80;5.74;5.67;5.61;5.55;5.44;5.33;5.21;5.09;4.97;4.86;4.77;4.67;4.55;4.41;4.27;4.07;3.87;3.65;3.45;3.17;2.92;2.70;2.38;2.07;1.75;1.41;1.13;0.85;0.62;0.42;0.28;0.15;0.07;0.03;0.01
2019-05-24 09:40:00;5.93;5.84;5.73;5.68;5.62;5.56;5.50;5.44;5.32;5.22;5.10;4.98;4.86;4.75;4.66;4.56;4.45;4.31;4.17;3.98;3.78;3.57;3.38;3.10;2.86;2.65;2.34;2.04;1.74;1.41;1.13;0.86;0.62;0.42;0.29;0.15;0.07;0.03;0.01
2019-05-24 09:50:00;5.91;5.81;5.71;5.66;5.60;5.53;5.47;5.42;5.30;5.20;5.08;4.95;4.84;4.73;4.64;4.54;4.43;4.29;4.16;3.96;3.76;3.56;3.37;3.09;2.86;2.65;2.34;2.05;1.75;1.42;1.14;0.87;0.63;0.43;0.29;0.16;0.07;0.03;0.01
2019-05-24 10:00:00;5.95;5.86;5.75;5.70;5.64;5.58;5.52;5.46;5.35;5.24;5.12;5.00;4.88;4.77;4.68;4.58;4.47;4.33;4.19;4.00;3.80;3.59;3.39;3.11;2.87;2.66;2.35;2.05;1.75;1.41;1.13;0.86;0.62;0.42;0.29;0.15;0.07;0.03;0.01
2019-05-24 10:10:00;6.00;5.90;5.79;5.74;5.68;5.62;5.56;5.50;5.39;5.28;5.16;5.04;4.92;4.81;4.72;4.62;4.50;4.36;4.23;4.03;3.83;3.62;3.42;3.14;2.90;2.69;2.38;2.08;1.77;1.43;1.14;0.87;0.63;0.43;0.29;0.16;0.07;0.03;0.01
2019-05-24 10:20:00;6.07;5.97;5.86;5.81;5.75;5.69;5.62;5.56;5.45;5.34;5.22;5.10;4.98;4.87;4.77;4.68;4.56;4.42;4.28;4.09;3.88;3.68;3.48;3.20;2.95;2.74;2.42;2.11;1.80;1.45;1.16;0.88;0.64;0.43;0.29;0.16;0.07;0.03;0.01
2019-05-24 10:30:00;6.29;6.19;6.08;6.02;5.96;5.90;5.83;5.77;5.65;5.54;5.42;5.29;5.17;5.06;4.96;4.86;4.74;4.59;4.46;4.25;4.05;3.83;3.62;3.33;3.07;2.84;2.51;2.18;1.85;1.49;1.18;0.90;0.65;0.44;0.30;0.16;0.07;0.03;0.01
2019-05-24 10:40:00;6.34;6.24;6.13;6.07;6.01;5.94;5.88;5.82;5.70;5.59;5.46;5.33;5.21;5.10;5.00;4.90;4.78;4.64;4.50;4.29;4.08;3.87;3.66;3.36;3.10;2.87;2.53;2.20;1.87;1.51;1.20;0.91;0.66;0.45;0.30;0.16;0.07;0.03;0.01
2019-05-24 10:50:00;6.34;6.24;6.12;6.07;6.01;5.94;5.88;5.82;5.70;5.59;5.46;5.33;5.21;5.10;5.00;4.90;4.78;4.63;4.50;4.29;4.09;3.87;3.66;3.37;3.11;2.89;2.55;2.23;1.89;1.52;1.21;0.92;0.67;0.45;0.31;0.17;0.07;0.03;0.01
2019-05-24 11:00:00;6.42;6.32;6.21;6.15;6.09;6.02;5.96;5.90;5.78;5.67;5.54;5.41;5.29;5.17;5.08;4.98;4.85;4.71;4.57;4.36;4.15;3.93;3.72;3.42;3.14;2.91;2.56;2.23;1.88;1.51;1.20;0.91;0.66;0.45;0.30;0.16;0.07;0.03;0.01
2019-05-24 11:10:00;6.29;6.19;6.08;6.03;5.96;5.90;5.83;5.77;5.66;5.55;5.42;5.29;5.17;5.06;4.96;4.87;4.74;4.60;4.46;4.26;4.06;3.84;3.64;3.35;3.09;2.86;2.53;2.21;1.88;1.51;1.20;0.91;0.66;0.45;0.30;0.17;0.07;0.03;0.01
2019-05-24 11:20:00;6.34;6.24;6.12;6.07;6.01;5.94;5.88;5.82;5.70;5.59;5.46;5.33;5.21;5.10;5.00;4.90;4.78;4.64;4.50;4.30;4.09;3.88;3.67;3.38;3.12;2.90;2.56;2.24;1.90;1.53;1.22;0.93;0.67;0.46;0.31;0.17;0.07;0.03;0.01
2019-05-24 11:30:00;6.35;6.25;6.13;6.08;6.02;5.95;5.89;5.83;5.71;5.60;5.47;5.34;5.22;5.11;5.01;4.91;4.79;4.65;4.51;4.31;4.10;3.89;3.68;3.39;3.13;2.91;2.58;2.26;1.92;1.55;1.24;0.94;0.68;0.46;0.31;0.17;0.07;0.03;0.01
2019-05-24 11:40:00;6.26;6.16;6.04;5.99;5.92;5.86;5.79;5.73;5.62;5.50;5.38;5.25;5.13;5.02;4.92;4.83;4.71;4.57;4.43;4.23;4.03;3.82;3.63;3.34;3.10;2.88;2.56;2.25;1.92;1.56;1.24;0.95;0.69;0.47;0.32;0.17;0.07;0.03;0.01
2019-05-24 11:50:00;6.31;6.21;6.09;6.03;5.97;5.90;5.84;5.78;5.66;5.54;5.42;5.29;5.17;5.06;4.96;4.86;4.74;4.60;4.47;4.27;4.07;3.86;3.67;3.38;3.13;2.92;2.60;2.29;1.96;1.59;1.27;0.97;0.70;0.48;0.32;0.18;0.08;0.03;0.01
2019-05-24 12:00:00;6.07;5.97;5.85;5.80;5.73;5.67;5.61;5.55;5.43;5.32;5.20;5.07;4.95;4.84;4.75;4.66;4.54;4.41;4.28;4.09;3.90;3.70;3.51;3.24;3.02;2.82;2.52;2.23;1.92;1.57;1.26;0.97;0.71;0.48;0.32;0.17;0.07;0.03;0.01
2019-05-24 12:10:00;6.16;6.06;5.94;5.88;5.82;5.75;5.69;5.63;5.51;5.40;5.28;5.15;5.03;4.92;4.83;4.73;4.61;4.48;4.35;4.16;3.96;3.76;3.57;3.30;3.06;2.86;2.56;2.26;1.95;1.58;1.27;0.98;0.71;0.48;0.33;0.18;0.08;0.03;0.01
2019-05-24 12:20:00;6.08;5.98;5.86;5.81;5.75;5.68;5.62;5.56;5.44;5.33;5.21;5.09;4.97;4.86;4.76;4.67;4.56;4.42;4.29;4.10;3.91;3.71;3.52;3.25;3.02;2.82;2.52;2.23;1.92;1.56;1.25;0.97;0.70;0.48;0.32;0.17;0.07;0.03;0.01
2019-05-24 12:30:00;6.15;6.04;5.92;5.87;5.81;5.74;5.68;5.62;5.50;5.39;5.26;5.14;5.02;4.91;4.81;4.72;4.60;4.47;4.34;4.15;3.96;3.75;3.57;3.29;3.06;2.86;2.56;2.27;1.95;1.59;1.28;0.98;0.71;0.49;0.33;0.18;0.08;0.03;0.01
2019-05-24 12:40:00;6.14;6.04;5.92;5.87;5.80;5.74;5.67;5.61;5.50;5.39;5.26;5.14;5.02;4.91;4.81;4.72;4.60;4.47;4.34;4.15;3.95;3.75;3.56;3.29;3.06;2.86;2.55;2.26;1.95;1.58;1.27;0.98;0.71;0.48;0.33;0.18;0.08;0.03;0.01
2019-05-24 12:50:00;6.27;6.17;6.05;5.99;5.93;5.86;5.79;5.73;5.61;5.50;5.38;5.25;5.13;5.01;4.92;4.82;4.71;4.57;4.44;4.24;4.05;3.84;3.65;3.37;3.13;2.92;2.61;2.31;1.99;1.61;1.30;1.00;0.72;0.49;0.33;0.18;0.08;0.03;0.01
2019-05-24 13:00:00;6.23;6.13;6.01;5.95;5.89;5.82;5.76;5.70;5.58;5.47;5.34;5.21;5.09;4.98;4.89;4.79;4.68;4.54;4.41;4.22;4.02;3.82;3.62;3.35;3.11;2.90;2.59;2.29;1.97;1.60;1.28;0.99;0.72;0.49;0.33;0.18;0.08;0.03;0.01
2019-05-24 13:10:00;6.26;6.16;6.04;5.98;5.92;5.85;5.79;5.72;5.60;5.49;5.37;5.24;5.12;5.01;4.91;4.82;4.70;4.56;4.43;4.24;4.04;3.84;3.65;3.37;3.13;2.93;2.62;2.32;2.00;1.62;1.31;1.00;0.73;0.50;0.34;0.18;0.08;0.03;0.01
2019-05-24 13:20:00;6.32;6.22;6.10;6.04;5.97;5.91;5.84;5.78;5.66;5.54;5.42;5.29;5.16;5.05;4.96;4.86;4.74;4.61;4.48;4.28;4.09;3.88;3.69;3.42;3.18;2.98;2.67;2.37;2.04;1.66;1.34;1.03;0.75;0.51;0.34;0.19;0.08;0.03;0.01
2019-05-24 13:30:00;6.07;5.96;5.84;5.79;5.72;5.66;5.59;5.53;5.41;5.30;5.18;5.05;4.93;4.83;4.73;4.64;4.53;4.40;4.27;4.09;3.90;3.71;3.53;3.27;3.05;2.86;2.57;2.30;1.99;1.63;1.31;1.02;0.74;0.50;0.34;0.18;0.08;0.03;0.01
2019-05-24 13:40:00;6.06;5.95;5.83;5.78;5.71;5.64;5.58;5.52;5.40;5.29;5.17;5.04;4.92;4.81;4.72;4.63;4.52;4.39;4.26;4.08;3.90;3.70;3.53;3.27;3.05;2.87;2.59;2.32;2.02;1.66;1.34;1.04;0.76;0.52;0.35;0.19;0.08;0.03;0.01
2019-05-24 13:50:00;6.09;5.98;5.86;5.81;5.74;5.67;5.61;5.55;5.43;5.32;5.19;5.07;4.95;4.84;4.75;4.66;4.54;4.41;4.29;4.10;3.92;3.72;3.55;3.29;3.07;2.88;2.59;2.32;2.01;1.64;1.33;1.03;0.75;0.51;0.34;0.19;0.08;0.03;0.01
2019-05-24 14:00:00;6.15;6.05;5.93;5.87;5.81;5.74;5.67;5.61;5.49;5.38;5.26;5.13;5.01;4.90;4.81;4.71;4.60;4.47;4.34;4.15;3.97;3.77;3.59;3.32;3.09;2.90;2.61;2.32;2.01;1.65;1.33;1.03;0.75;0.51;0.34;0.19;0.08;0.03;0.01
2019-05-24 14:10:00;6.36;6.26;6.13;6.08;6.01;5.94;5.87;5.81;5.69;5.57;5.45;5.32;5.19;5.08;4.99;4.89;4.77;4.63;4.51;4.31;4.12;3.92;3.73;3.45;3.21;3.01;2.69;2.39;2.06;1.68;1.35;1.05;0.76;0.52;0.35;0.19;0.08;0.03;0.01
2019-05-24 14:20:00;6.50;6.39;6.26;6.21;6.14;6.07;6.01;5.94;5.82;5.70;5.57;5.44;5.32;5.20;5.11;5.01;4.89;4.75;4.62;4.42;4.22;4.01;3.81;3.53;3.28;3.06;2.74;2.43;2.09;1.70;1.36;1.05;0.76;0.52;0.35;0.19;0.08;0.03;0.01
2019-05-24 14:30:00;6.64;6.53;6.40;6.35;6.28;6.21;6.14;6.07;5.95;5.83;5.70;5.57;5.44;5.32;5.22;5.13;5.00;4.86;4.73;4.53;4.32;4.11;3.91;3.62;3.36;3.14;2.80;2.48;2.13;1.73;1.38;1.06;0.77;0.53;0.36;0.19;0.08;0.03;0.01
2019-05-24 14:40:00;6.89;6.78;6.65;6.59;6.52;6.45;6.38;6.31;6.19;6.07;5.93;5.79;5.66;5.54;5.44;5.34;5.21;5.06;4.93;4.72;4.50;4.28;4.07;3.76;3.48;3.24;2.89;2.54;2.17;1.75;1.39;1.07;0.77;0.53;0.36;0.19;0.09;0.03;0.01
2019-05-24 14:50:00;6.94;6.83;6.70;6.64;6.57;6.50;6.43;6.36;6.23;6.11;5.98;5.84;5.71;5.59;5.49;5.38;5.25;5.10;4.97;4.76;4.54;4.32;4.11;3.80;3.51;3.27;2.92;2.57;2.19;1.77;1.41;1.08;0.78;0.53;0.36;0.20;0.09;0.03;0.01
2019-05-24 15:00:00;6.91;6.80;6.67;6.61;6.54;6.46;6.40;6.33;6.20;6.08;5.94;5.81;5.68;5.56;5.45;5.35;5.22;5.08;4.94;4.73;4.52;4.30;4.09;3.78;3.50;3.27;2.91;2.57;2.20;1.78;1.42;1.09;0.79;0.54;0.36;0.20;0.09;0.03;0.01
