#Dataset: HATPRO UIBK Temperature - RAW
rawdate;v01;v02;v03;v04;v05;v06;v07;v08;v09;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19;v20;v21;v22;v23;v24;v25;v26;v27;v28;v29;v30;v31;v32;v33;v34;v35;v36;v37;v38;v39
2019-05-24 02:40:00;282.24;282.33;282.41;282.45;282.48;282.47;282.48;282.48;282.46;282.31;282.01;281.76;281.53;281.20;280.87;280.57;280.16;279.72;279.29;278.72;278.22;277.69;277.04;276.23;275.45;274.30;272.79;271.12;269.74;267.73;265.37;262.07;258.02;253.68;249.19;242.94;234.72;226.54;220.16
2019-05-24 02:50:00;282.19;282.26;282.32;282.36;282.40;282.41;282.44;282.45;282.47;282.37;282.14;281.92;281.66;281.28;280.93;280.59;280.13;279.66;279.18;278.59;278.05;277.49;276.83;276.03;275.22;274.10;272.57;270.95;269.63;267.74;265.35;262.13;258.06;253.74;249.22;243.10;234.98;226.95;220.64
2019-05-24 03:00:00;281.97;282.03;282.12;282.15;282.18;282.19;282.23;282.25;282.28;282.20;282.02;281.85;281.66;281.34;280.96;280.62;280.17;279.65;279.19;278.58;278.01;277.53;276.86;276.06;275.29;274.14;272.56;270.89;269.52;267.62;265.33;262.17;258.15;253.92;249.34;243.12;235.02;226.94;220.46
2019-05-24 03:10:00;282.00;282.08;282.19;282.26;282.31;282.32;282.36;282.37;282.40;282.28;282.05;281.81;281.58;281.24;280.89;280.56;280.13;279.65;279.21;278.62;278.04;277.46;276.75;275.91;275.12;273.96;272.42;270.83;269.42;267.44;265.08;261.85;257.83;253.57;249.06;242.89;234.61;226.41;220.20
2019-05-24 03:20:00;281.87;281.94;282.04;282.12;282.17;282.21;282.27;282.29;282.34;282.25;282.06;281.87;281.66;281.34;280.98;280.65;280.20;279.73;279.29;278.69;278.11;277.55;276.89;276.09;275.24;274.04;272.39;270.75;269.34;267.36;264.97;261.73;257.62;253.35;248.84;242.70;234.54;226.40;220.11
2019-05-24 03:30:00;281.53;281.64;281.80;281.91;281.99;282.03;282.07;282.10;282.13;282.02;281.84;281.66;281.48;281.19;280.91;280.61;280.26;279.85;279.45;278.90;278.40;277.84;277.20;276.38;275.54;274.36;272.73;271.03;269.50;267.44;264.99;261.63;257.47;253.17;248.59;242.33;234.11;225.97;219.51
2019-05-24 03:40:00;281.63;281.69;281.75;281.79;281.83;281.84;281.87;281.89;281.93;281.84;281.70;281.59;281.45;281.21;280.97;280.70;280.35;279.93;279.53;279.01;278.54;278.01;277.37;276.59;275.78;274.65;273.12;271.44;270.02;268.03;265.55;262.21;258.08;253.76;249.23;243.03;234.72;226.47;220.22
2019-05-24 03:50:00;281.28;281.35;281.43;281.50;281.57;281.62;281.69;281.74;281.82;281.76;281.62;281.46;281.27;280.97;280.63;280.30;279.80;279.32;278.88;278.30;277.75;277.20;276.55;275.81;274.95;273.82;272.27;270.70;269.40;267.49;265.10;261.94;257.86;253.59;249.21;243.12;235.05;226.99;220.55
2019-05-24 04:00:00;281.32;281.37;281.40;281.43;281.45;281.46;281.51;281.57;281.66;281.66;281.61;281.49;281.35;281.06;280.70;280.36;279.88;279.35;278.92;278.33;277.76;277.26;276.60;275.83;275.08;274.02;272.57;271.01;269.79;268.03;265.85;262.83;258.92;254.64;250.23;244.13;236.09;227.95;221.15
2019-05-24 04:10:00;281.30;281.36;281.42;281.47;281.51;281.51;281.56;281.59;281.67;281.62;281.46;281.30;281.09;280.78;280.48;280.16;279.76;279.32;278.89;278.33;277.84;277.32;276.69;275.88;275.10;273.98;272.51;270.86;269.54;267.68;265.30;262.06;258.02;253.66;249.13;242.98;234.70;226.63;220.18
2019-05-24 04:20:00;281.17;281.24;281.33;281.40;281.47;281.49;281.54;281.56;281.62;281.53;281.33;281.15;280.93;280.62;280.35;280.08;279.70;279.31;278.91;278.39;277.90;277.35;276.74;275.95;275.12;274.02;272.65;271.08;269.72;267.79;265.37;262.09;258.00;253.64;249.15;243.02;234.71;226.52;220.38
2019-05-24 04:30:00;281.05;281.20;281.44;281.61;281.77;281.87;281.96;282.02;282.07;281.93;281.64;281.37;281.10;280.74;280.37;280.00;279.57;279.12;278.75;278.22;277.72;277.23;276.60;275.84;275.06;273.88;272.26;270.70;269.33;267.26;264.93;261.59;257.45;253.16;248.63;242.33;234.09;225.93;219.34
2019-05-24 04:40:00;281.54;281.61;281.67;281.69;281.69;281.68;281.70;281.70;281.76;281.70;281.58;281.49;281.38;281.15;280.88;280.61;280.23;279.80;279.38;278.81;278.26;277.70;277.03;276.20;275.30;274.15;272.62;270.98;269.57;267.59;265.13;261.82;257.62;253.28;248.74;242.62;234.53;226.45;220.12
2019-05-24 04:50:00;281.65;281.69;281.69;281.67;281.64;281.60;281.58;281.56;281.52;281.41;281.24;281.12;281.01;280.78;280.51;280.23;279.87;279.46;279.06;278.52;278.07;277.58;276.98;276.19;275.43;274.30;272.74;270.99;269.62;267.61;265.23;261.93;257.88;253.52;249.04;242.84;234.58;226.40;219.96
2019-05-24 05:00:00;281.88;281.92;281.92;281.87;281.79;281.70;281.65;281.61;281.51;281.37;281.18;281.04;280.92;280.68;280.41;280.12;279.78;279.37;278.97;278.46;278.03;277.56;276.99;276.22;275.43;274.31;272.76;271.07;269.66;267.76;265.47;262.25;258.26;253.98;249.50;243.28;235.11;226.84;220.20
2019-05-24 05:10:00;281.93;281.98;282.00;281.96;281.88;281.79;281.74;281.68;281.60;281.47;281.29;281.14;281.00;280.79;280.51;280.22;279.84;279.44;279.05;278.47;277.91;277.43;276.75;275.89;275.02;273.83;272.18;270.48;269.04;267.05;264.81;261.61;257.58;253.21;248.62;242.40;234.29;226.38;219.98
2019-05-24 05:20:00;282.27;282.29;282.24;282.15;282.03;281.91;281.83;281.77;281.68;281.54;281.32;281.22;281.09;280.85;280.60;280.32;279.93;279.53;279.13;278.59;278.12;277.61;276.96;276.11;275.29;274.19;272.66;271.01;269.59;267.57;265.25;261.99;257.87;253.50;249.00;242.82;234.57;226.47;220.29
2019-05-24 05:30:00;282.47;282.49;282.45;282.37;282.28;282.18;282.12;282.04;281.93;281.72;281.48;281.30;281.11;280.85;280.55;280.24;279.82;279.41;278.99;278.46;277.96;277.43;276.80;276.01;275.19;274.05;272.57;270.94;269.58;267.60;265.17;261.96;257.88;253.59;249.09;242.96;234.77;226.76;220.62
2019-05-24 05:40:00;282.99;282.95;282.79;282.62;282.41;282.22;282.10;282.00;281.86;281.66;281.40;281.24;281.08;280.81;280.53;280.26;279.86;279.44;278.98;278.44;277.97;277.47;276.84;276.06;275.28;274.21;272.80;271.16;269.76;267.91;265.53;262.29;258.20;253.84;249.30;243.20;235.07;226.99;220.93
2019-05-24 05:50:00;283.06;283.06;283.00;282.93;282.80;282.65;282.52;282.39;282.16;281.86;281.46;281.21;281.00;280.70;280.44;280.22;279.93;279.58;279.19;278.68;278.25;277.80;277.22;276.51;275.72;274.54;273.01;271.35;269.89;267.99;265.52;262.29;258.38;254.09;249.52;243.43;235.29;227.22;220.92
2019-05-24 06:00:00;283.23;283.24;283.18;283.09;282.96;282.83;282.73;282.62;282.42;282.14;281.76;281.51;281.28;280.96;280.66;280.38;280.02;279.60;279.19;278.65;278.23;277.77;277.19;276.49;275.71;274.58;273.06;271.39;269.96;268.04;265.58;262.33;258.28;254.01;249.44;243.29;235.15;227.01;220.66
2019-05-24 06:10:00;284.01;283.96;283.75;283.52;283.24;283.01;282.82;282.64;282.36;282.07;281.69;281.44;281.20;280.91;280.60;280.28;279.86;279.43;278.99;278.43;277.97;277.52;276.88;276.06;275.25;274.16;272.67;271.06;269.83;268.04;265.90;262.81;258.85;254.51;250.07;244.01;235.95;227.86;221.46
2019-05-24 06:20:00;283.93;283.89;283.75;283.61;283.40;283.20;283.06;282.94;282.75;282.50;282.15;281.90;281.69;281.38;281.07;280.79;280.42;279.98;279.51;278.93;278.45;277.90;277.26;276.45;275.61;274.46;272.90;271.22;269.74;267.83;265.33;262.02;257.87;253.55;248.97;242.88;234.78;226.68;220.47
2019-05-24 06:30:00;284.54;284.49;284.29;284.05;283.75;283.48;283.26;283.07;282.75;282.45;282.07;281.87;281.72;281.47;281.19;280.93;280.57;280.16;279.70;279.08;278.54;278.00;277.29;276.40;275.50;274.32;272.72;271.01;269.60;267.70;265.34;262.13;258.16;253.86;249.34;243.30;235.35;227.38;221.13
2019-05-24 06:40:00;284.72;284.64;284.43;284.19;283.87;283.58;283.37;283.17;282.87;282.58;282.27;282.12;281.95;281.69;281.43;281.17;280.78;280.36;279.85;279.22;278.70;278.16;277.48;276.60;275.75;274.62;273.07;271.35;269.91;268.06;265.75;262.59;258.57;254.27;249.66;243.60;235.55;227.56;221.58
2019-05-24 06:50:00;284.73;284.69;284.52;284.34;284.09;283.86;283.68;283.52;283.25;282.96;282.63;282.41;282.17;281.84;281.54;281.23;280.78;280.30;279.77;279.08;278.48;277.83;277.11;276.22;275.34;274.20;272.65;270.96;269.58;267.76;265.36;262.26;258.23;253.94;249.40;243.41;235.38;227.36;221.27
2019-05-24 07:00:00;285.00;284.98;284.85;284.65;284.38;284.13;283.94;283.75;283.46;283.17;282.83;282.63;282.44;282.17;281.86;281.56;281.13;280.67;280.14;279.45;278.84;278.22;277.47;276.51;275.50;274.28;272.61;270.80;269.33;267.40;265.03;261.80;257.75;253.35;248.75;242.70;234.75;226.88;220.85
2019-05-24 07:10:00;285.82;285.73;285.46;285.17;284.80;284.46;284.19;283.96;283.58;283.20;282.73;282.48;282.27;281.94;281.65;281.39;280.99;280.53;280.02;279.39;278.83;278.27;277.56;276.67;275.79;274.62;273.10;271.40;270.00;268.20;265.85;262.71;258.80;254.55;250.06;244.14;236.12;228.06;222.14
2019-05-24 07:20:00;285.89;285.81;285.56;285.30;284.95;284.65;284.41;284.21;283.87;283.54;283.08;282.77;282.51;282.17;281.88;281.60;281.20;280.77;280.27;279.63;279.09;278.53;277.81;276.89;275.95;274.81;273.26;271.56;270.10;268.32;265.95;262.78;258.88;254.57;249.95;244.02;235.96;227.84;221.60
2019-05-24 07:30:00;286.17;286.08;285.79;285.51;285.17;284.88;284.66;284.48;284.21;283.93;283.57;283.37;283.15;282.79;282.48;282.17;281.65;281.11;280.51;279.81;279.18;278.48;277.70;276.75;275.76;274.65;273.14;271.40;270.05;268.37;265.91;262.81;258.77;254.45;249.93;244.09;236.14;228.06;221.95
2019-05-24 07:40:00;286.76;286.68;286.44;286.17;285.81;285.48;285.22;284.98;284.59;284.20;283.70;283.37;283.09;282.71;282.36;282.03;281.60;281.10;280.53;279.79;279.17;278.53;277.77;276.84;275.94;274.75;273.10;271.36;269.93;268.08;265.74;262.62;258.64;254.36;249.83;243.85;235.78;227.67;221.61
2019-05-24 07:50:00;287.15;287.08;286.84;286.58;286.22;285.91;285.64;285.40;284.99;284.57;284.05;283.73;283.43;283.00;282.64;282.31;281.82;281.31;280.71;279.98;279.35;278.67;277.87;276.90;275.96;274.79;273.23;271.49;270.01;268.28;265.88;262.75;258.78;254.56;249.96;243.98;235.96;227.88;221.88
2019-05-24 08:00:00;287.50;287.42;287.19;286.92;286.55;286.23;285.94;285.69;285.24;284.78;284.19;283.79;283.47;283.04;282.65;282.31;281.84;281.30;280.68;279.92;279.24;278.59;277.80;276.83;275.86;274.60;272.95;271.19;269.69;267.94;265.59;262.51;258.52;254.20;249.69;243.74;235.82;227.74;221.52
2019-05-24 08:10:00;287.76;287.69;287.45;287.18;286.82;286.50;286.23;285.98;285.58;285.19;284.64;284.27;283.93;283.49;283.11;282.75;282.22;281.64;280.98;280.16;279.46;278.73;277.92;276.91;275.92;274.72;273.08;271.24;269.76;268.03;265.68;262.57;258.60;254.21;249.59;243.59;235.55;227.45;221.42
2019-05-24 08:20:00;288.09;288.00;287.78;287.56;287.24;286.95;286.71;286.49;286.13;285.70;285.07;284.53;284.06;283.47;283.00;282.64;282.09;281.42;280.77;279.99;279.29;278.54;277.72;276.71;275.77;274.61;273.20;271.50;270.15;268.67;266.24;263.15;259.16;254.83;250.25;244.33;236.16;227.92;222.09
2019-05-24 08:30:00;288.37;288.32;288.12;287.89;287.59;287.32;287.10;286.91;286.55;286.14;285.57;285.14;284.74;284.23;283.77;283.34;282.75;282.12;281.46;280.64;279.92;279.12;278.27;277.25;276.31;275.17;273.57;271.77;270.36;268.62;266.22;263.12;259.06;254.74;250.28;244.29;236.18;227.93;221.61
2019-05-24 08:40:00;288.99;288.91;288.64;288.34;287.96;287.62;287.34;287.10;286.67;286.21;285.62;285.18;284.78;284.25;283.82;283.39;282.80;282.16;281.47;280.61;279.83;278.97;278.01;276.87;275.85;274.69;273.08;271.26;269.76;268.03;265.65;262.56;258.61;254.32;249.72;243.69;235.56;227.42;221.40
2019-05-24 08:50:00;289.10;289.04;288.79;288.51;288.16;287.84;287.58;287.35;286.97;286.53;285.90;285.44;285.02;284.46;283.99;283.55;282.93;282.24;281.54;280.69;279.91;279.03;278.07;277.00;276.02;274.85;273.21;271.40;270.03;268.28;265.98;262.86;258.82;254.47;250.04;244.05;235.90;227.69;221.72
2019-05-24 09:00:00;289.37;289.34;289.20;289.02;288.74;288.46;288.22;287.97;287.52;287.02;286.31;285.75;285.22;284.61;284.08;283.63;283.02;282.36;281.62;280.69;279.91;279.08;278.21;277.23;276.29;275.06;273.36;271.53;270.10;268.33;265.99;262.96;258.91;254.50;250.01;243.94;235.75;227.52;221.54
2019-05-24 09:10:00;289.71;289.65;289.47;289.27;288.98;288.71;288.50;288.31;287.97;287.54;286.89;286.28;285.74;285.11;284.57;284.12;283.41;282.68;281.95;281.02;280.11;279.18;278.18;276.96;275.94;274.78;273.25;271.50;270.18;268.66;266.27;263.20;259.16;254.81;250.19;244.21;236.14;227.96;221.94
2019-05-24 09:20:00;290.25;290.17;289.93;289.69;289.34;289.04;288.82;288.61;288.27;287.83;287.20;286.71;286.26;285.65;285.13;284.73;284.06;283.34;282.58;281.68;280.85;279.94;279.01;277.92;276.96;275.80;274.22;272.25;270.65;268.95;266.31;263.11;258.96;254.61;249.84;243.81;235.62;227.21;221.26
2019-05-24 09:30:00;290.78;290.72;290.49;290.25;289.92;289.65;289.44;289.23;288.85;288.40;287.71;287.11;286.56;285.92;285.35;284.85;284.10;283.32;282.54;281.58;280.70;279.79;278.80;277.64;276.57;275.42;273.79;271.89;270.59;268.96;266.57;263.49;259.44;255.03;250.45;244.52;236.29;227.78;221.43
2019-05-24 09:40:00;291.08;291.01;290.78;290.53;290.19;289.89;289.62;289.38;288.95;288.43;287.80;287.27;286.76;286.08;285.51;285.06;284.27;283.49;282.68;281.73;280.79;279.74;278.74;277.53;276.49;275.34;273.78;271.87;270.42;268.85;266.28;263.31;259.11;254.73;250.11;244.09;236.03;227.68;221.76
2019-05-24 09:50:00;291.24;291.21;291.07;290.90;290.62;290.37;290.15;289.91;289.49;288.94;288.23;287.60;287.00;286.23;285.63;285.13;284.31;283.49;282.66;281.69;280.66;279.51;278.45;277.13;276.06;274.89;273.37;271.53;269.93;268.25;265.66;262.57;258.40;254.10;249.37;243.29;235.21;226.88;221.13
2019-05-24 10:00:00;291.80;291.76;291.62;291.43;291.15;290.88;290.65;290.43;290.00;289.46;288.65;287.96;287.31;286.47;285.76;285.21;284.39;283.56;282.74;281.72;280.71;279.62;278.51;277.26;276.30;275.12;273.51;271.84;270.36;268.80;266.45;263.50;259.47;255.37;250.73;244.68;236.58;228.20;222.04
2019-05-24 10:10:00;292.57;292.49;292.22;291.93;291.53;291.20;290.92;290.66;290.21;289.69;288.96;288.28;287.66;286.96;286.29;285.73;284.87;284.01;283.17;282.08;281.00;279.89;278.75;277.32;276.19;275.00;273.39;271.48;270.17;268.67;266.32;263.34;259.10;254.56;250.01;244.14;236.17;227.82;221.58
2019-05-24 10:20:00;292.42;292.38;292.16;291.91;291.55;291.23;290.95;290.70;290.22;289.66;288.89;288.21;287.56;286.76;286.12;285.59;284.73;283.86;282.99;281.96;280.91;279.71;278.65;277.31;276.23;275.15;273.59;271.67;270.15;268.53;266.06;263.09;258.92;254.46;249.79;243.74;235.65;227.26;221.30
2019-05-24 10:30:00;292.76;292.73;292.60;292.43;292.16;291.93;291.73;291.50;291.08;290.53;289.66;288.88;288.16;287.27;286.55;285.98;285.08;284.23;283.37;282.27;281.22;280.06;278.90;277.57;276.55;275.46;273.88;272.03;270.66;269.15;266.70;263.65;259.53;255.28;250.55;244.44;236.14;227.57;221.57
2019-05-24 10:40:00;293.27;293.28;293.21;293.04;292.75;292.46;292.19;291.92;291.41;290.84;289.94;289.27;288.60;287.77;287.07;286.37;285.52;284.67;283.73;282.61;281.66;280.44;279.28;278.08;277.15;275.93;273.99;271.94;270.11;268.24;266.13;263.14;258.98;254.56;249.91;243.60;235.41;227.07;220.89
2019-05-24 10:50:00;293.69;293.63;293.39;293.10;292.70;292.37;292.07;291.80;291.31;290.72;289.87;289.10;288.41;287.56;286.86;286.28;285.39;284.45;283.56;282.43;281.31;280.07;278.87;277.42;276.26;275.09;273.48;271.58;270.09;268.65;266.25;263.23;259.07;254.64;249.99;243.92;235.70;227.19;221.20
2019-05-24 11:00:00;293.86;293.85;293.71;293.46;293.13;292.85;292.59;292.33;291.84;291.26;290.47;289.77;289.11;288.35;287.58;286.95;286.00;285.07;284.12;282.95;281.74;280.53;279.28;277.88;276.67;275.35;273.59;271.63;270.14;268.46;266.18;263.18;259.12;254.76;250.15;244.05;236.07;227.75;221.55
2019-05-24 11:10:00;293.85;293.81;293.63;293.38;293.01;292.71;292.47;292.23;291.78;291.24;290.41;289.61;288.88;288.06;287.29;286.64;285.64;284.66;283.74;282.54;281.36;280.10;278.83;277.29;276.19;275.12;273.39;271.46;270.11;268.52;266.26;263.35;259.16;254.63;249.94;243.97;235.95;227.53;221.36
2019-05-24 11:20:00;294.36;294.36;294.23;293.96;293.58;293.25;292.98;292.72;292.21;291.60;290.79;290.10;289.45;288.61;287.83;287.16;286.13;285.12;284.17;282.97;281.75;280.45;279.02;277.52;276.34;275.22;273.39;271.37;269.85;268.18;265.86;262.89;258.77;254.50;249.79;243.66;235.44;227.07;221.01
2019-05-24 11:30:00;294.29;294.28;294.18;293.99;293.68;293.40;293.15;292.89;292.39;291.77;290.90;290.12;289.36;288.45;287.71;287.12;286.11;285.13;284.21;283.01;281.81;280.49;279.21;277.65;276.50;275.42;273.75;271.78;270.37;268.72;266.20;263.16;258.69;254.24;249.37;243.14;235.00;226.59;220.83
2019-05-24 11:40:00;294.54;294.57;294.52;294.35;294.06;293.79;293.56;293.29;292.78;292.14;291.24;290.41;289.60;288.67;287.91;287.28;286.32;285.39;284.44;283.26;282.05;280.65;279.38;277.79;276.61;275.47;273.77;271.91;270.38;268.62;266.16;263.14;258.90;254.48;249.58;243.26;235.06;226.68;220.70
2019-05-24 11:50:00;294.56;294.61;294.61;294.50;294.28;294.06;293.88;293.66;293.20;292.64;291.70;290.84;290.00;289.08;288.23;287.54;286.54;285.59;284.62;283.35;282.08;280.69;279.36;277.87;276.75;275.53;273.74;271.91;270.41;268.73;266.52;263.54;259.35;255.01;250.23;243.87;235.79;227.39;221.11
2019-05-24 12:00:00;295.00;294.97;294.82;294.58;294.25;293.95;293.68;293.42;292.91;292.28;291.37;290.53;289.78;288.91;288.13;287.48;286.55;285.60;284.66;283.42;282.19;280.92;279.58;278.05;276.79;275.46;273.63;271.63;270.06;268.45;265.98;262.88;258.71;254.45;249.73;243.42;235.19;226.79;220.71
2019-05-24 12:10:00;295.23;295.22;295.11;294.89;294.59;294.28;294.00;293.72;293.16;292.61;291.62;290.69;289.87;289.04;288.21;287.54;286.61;285.68;284.61;283.16;281.80;280.53;279.15;277.66;276.40;275.05;272.96;271.03;269.62;268.07;265.99;263.08;259.05;254.54;249.80;243.42;235.25;226.79;220.55
2019-05-24 12:20:00;295.11;295.16;295.17;295.06;294.85;294.65;294.49;294.27;293.80;293.23;292.30;291.38;290.51;289.59;288.74;288.06;287.04;286.09;285.12;283.82;282.48;281.08;279.71;278.07;276.88;275.70;274.00;272.18;270.72;269.07;266.58;263.51;259.32;254.97;250.06;243.72;235.57;227.05;220.60
2019-05-24 12:30:00;295.70;295.67;295.49;295.24;294.88;294.57;294.32;294.06;293.61;293.03;292.21;291.38;290.62;289.75;289.01;288.36;287.34;286.30;285.35;284.17;282.95;281.50;280.11;278.34;277.07;275.90;274.30;272.17;270.59;269.04;266.60;263.48;259.11;254.52;249.75;243.50;235.29;226.70;220.51
2019-05-24 12:40:00;295.74;295.77;295.71;295.53;295.23;294.95;294.67;294.36;293.76;293.08;292.10;291.26;290.48;289.55;288.79;288.10;287.13;286.20;285.21;283.92;282.66;281.31;279.98;278.56;277.38;276.10;274.06;271.97;270.29;268.53;266.27;263.12;258.90;254.47;249.84;243.41;235.01;226.56;220.43
2019-05-24 12:50:00;295.75;295.76;295.64;295.42;295.07;294.78;294.53;294.28;293.82;293.19;292.30;291.51;290.75;289.84;289.06;288.39;287.33;286.26;285.28;284.09;282.83;281.42;280.03;278.41;277.14;276.02;274.38;272.27;270.67;269.12;266.77;263.90;259.56;254.99;250.13;243.91;235.64;227.08;220.87
2019-05-24 13:00:00;295.98;295.95;295.80;295.57;295.21;294.89;294.63;294.39;293.93;293.33;292.47;291.69;290.93;289.99;289.19;288.58;287.50;286.43;285.50;284.28;282.93;281.55;280.09;278.30;277.01;275.97;274.41;272.46;271.12;269.67;267.22;264.34;259.98;255.42;250.43;244.34;235.92;227.26;220.99
2019-05-24 13:10:00;295.88;295.92;295.85;295.69;295.42;295.15;294.93;294.67;294.14;293.51;292.51;291.70;290.94;289.97;289.18;288.54;287.58;286.62;285.63;284.30;283.00;281.58;280.24;278.81;277.77;276.59;274.63;272.54;270.82;269.00;266.60;263.54;259.19;254.81;250.19;243.86;235.58;226.92;220.54
2019-05-24 13:20:00;295.84;295.87;295.83;295.69;295.46;295.24;295.03;294.82;294.40;293.86;292.92;292.00;291.19;290.23;289.35;288.59;287.53;286.47;285.48;284.15;282.84;281.45;280.05;278.42;277.27;276.00;274.04;271.94;270.44;268.90;266.82;263.69;259.27;254.66;250.13;243.89;235.53;226.80;220.18
2019-05-24 13:30:00;296.06;296.10;296.06;295.87;295.56;295.26;295.02;294.71;294.15;293.55;292.59;291.69;290.83;289.93;289.11;288.43;287.55;286.60;285.60;284.20;282.80;281.36;279.92;278.38;277.28;275.84;273.87;271.79;270.05;268.17;266.09;262.96;258.79;254.26;249.67;243.28;235.15;226.72;220.75
2019-05-24 13:40:00;296.21;296.20;296.11;295.92;295.61;295.30;295.04;294.76;294.21;293.59;292.63;291.80;291.00;290.08;289.32;288.74;287.81;286.86;285.87;284.60;283.26;281.86;280.55;278.91;277.72;276.55;274.76;272.80;271.16;269.47;267.01;264.01;259.88;255.51;250.58;244.28;236.07;227.51;221.22
2019-05-24 13:50:00;296.01;296.08;296.11;296.03;295.81;295.61;295.40;295.17;294.69;294.11;293.14;292.28;291.46;290.50;289.72;289.09;288.14;287.16;286.16;284.85;283.54;282.07;280.74;279.24;278.01;276.78;274.74;272.66;270.94;269.23;266.89;263.83;259.44;254.76;249.91;243.35;234.84;226.06;219.82
2019-05-24 14:00:00;296.27;296.28;296.19;296.00;295.66;295.39;295.17;294.93;294.48;293.86;293.00;292.23;291.54;290.59;289.80;289.20;288.15;287.14;286.19;284.95;283.67;282.22;280.76;279.13;277.95;276.84;275.11;272.90;271.19;269.63;266.84;263.61;259.40;255.24;250.12;243.78;235.43;226.68;220.67
2019-05-24 14:10:00;296.44;296.42;296.29;296.09;295.77;295.47;295.19;294.91;294.36;293.73;292.68;291.79;290.98;289.99;289.21;288.61;287.76;286.87;285.85;284.52;283.22;281.80;280.55;279.11;278.03;276.80;274.81;272.68;270.86;269.08;266.61;263.57;259.45;254.93;250.15;243.71;235.24;226.51;220.13
2019-05-24 14:20:00;296.08;296.14;296.17;296.06;295.84;295.62;295.42;295.16;294.66;294.05;292.99;292.05;291.16;290.14;289.26;288.56;287.63;286.69;285.67;284.34;283.01;281.51;280.18;278.88;277.85;276.56;274.60;272.60;270.80;268.98;266.67;263.67;259.47;255.13;250.51;243.96;235.56;226.89;220.55
2019-05-24 14:30:00;296.51;296.50;296.36;296.13;295.80;295.49;295.23;294.99;294.51;293.91;293.01;292.14;291.33;290.44;289.62;288.94;287.88;286.78;285.83;284.59;283.28;281.83;280.40;278.74;277.50;276.29;274.43;272.40;270.86;269.29;267.05;264.17;259.77;255.25;250.61;244.36;236.17;227.58;221.12
2019-05-24 14:40:00;296.51;296.52;296.46;296.31;296.00;295.74;295.49;295.24;294.72;294.02;293.12;292.28;291.49;290.48;289.64;288.99;287.88;286.85;285.87;284.63;283.29;281.83;280.41;278.79;277.53;276.30;274.62;272.61;270.89;269.39;266.76;263.82;259.52;255.23;250.24;243.77;235.45;226.93;220.81
2019-05-24 14:50:00;296.80;296.76;296.55;296.25;295.84;295.48;295.17;294.89;294.36;293.74;292.94;292.20;291.47;290.64;289.88;289.19;288.12;287.07;286.10;284.88;283.59;282.16;280.66;278.88;277.60;276.54;274.77;272.60;271.11;269.43;266.94;263.98;259.63;255.07;250.14;243.97;235.68;227.06;220.91
2019-05-24 15:00:00;296.45;296.44;296.33;296.14;295.80;295.55;295.31;295.09;294.67;294.04;293.13;292.24;291.49;290.49;289.65;289.01;287.86;286.74;285.76;284.56;283.27;281.84;280.50;278.89;277.69;276.66;275.07;273.00;271.48;270.14;267.64;264.85;260.51;255.93;251.06;244.82;236.37;227.33;220.86
